<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200213,150000,3108.0300000,3112.3200000,3107.1600000,3107.7200000,1377345570
20200213,151500,3107.7000000,3110.1800000,3106.8900000,3108.9000000,1342114664
20200213,153000,3108.9200000,3110.7000000,3108.3000000,3109.6400000,969084502
20200213,154500,3109.5800000,3112.6700000,3109.2400000,3110.8100000,1203069047
20200213,160000,3110.8200000,3111.1300000,3107.7100000,3109.8100000,1037035709
20200213,161500,3109.8000000,3111.6600000,3107.6100000,3108.4800000,1343510240
20200213,163000,3108.4800000,3111.8600000,3108.0700000,3111.5000000,1261234959
20200213,164500,3111.4600000,3113.4400000,3109.1100000,3113.4000000,809659064
20200213,170000,3113.3500000,3116.1500000,3111.2900000,3113.7300000,1482236819
20200213,171500,3113.8800000,3116.9300000,3113.1500000,3114.1600000,983184379
20200213,173000,3114.3400000,3114.8600000,3112.0900000,3113.3800000,1198771118
20200213,174500,3113.3200000,3114.5200000,3109.9800000,3112.2900000,1853164099
20200213,180000,3112.3300000,3116.5000000,3112.0100000,3113.3300000,2010538246
20200213,181500,3112.5700000,3113.8300000,3106.1900000,3112.2700000,2918335773
20200213,183000,3112.3400000,3112.5000000,3109.3200000,3111.5100000,1559503325
20200213,184500,3111.4800000,3111.8000000,3108.4000000,3109.3700000,1901179146
20200213,190000,3110.0500000,3110.0500000,3110.0500000,3110.0500000,2259317969
20200214,101500,3116.4600000,3120.4000000,3114.0600000,3119.7200000,2036548731
20200214,103000,3119.7200000,3120.8900000,3116.1900000,3116.3100000,1234845071
20200214,104500,3116.4900000,3118.9300000,3116.3000000,3118.0100000,936247582
20200214,110000,3118.0300000,3118.7100000,3113.9800000,3115.5800000,1028791916
20200214,111500,3114.2400000,3117.5900000,3105.5700000,3107.3000000,2808775863
20200214,113000,3107.2700000,3111.9200000,3102.2300000,3103.9300000,2280389201
20200214,114500,3103.9800000,3106.6400000,3095.6000000,3095.8300000,2463992317
20200214,120000,3095.8700000,3097.5200000,3092.8600000,3095.5500000,1910806674
20200214,121500,3095.5300000,3095.9700000,3088.4000000,3090.6600000,2683213957
20200214,123000,3090.6600000,3091.6100000,3085.0200000,3089.7100000,1858042780
20200214,124500,3089.7300000,3091.0800000,3084.5700000,3089.7500000,1271615851
20200214,130000,3089.7700000,3095.1900000,3088.4200000,3092.2200000,1036435578
20200214,131500,3092.0900000,3095.5800000,3089.9800000,3095.5800000,1101618825
20200214,133000,3095.4100000,3100.1300000,3095.4100000,3098.4900000,1371079304
20200214,134500,3098.5000000,3105.7900000,3097.6800000,3105.7500000,1389747224
20200214,140000,3105.7000000,3109.8500000,3105.6800000,3107.3400000,1685868758
20200214,141500,3107.2500000,3108.2600000,3102.5700000,3102.9600000,1262857014
20200214,143000,3102.9400000,3109.2400000,3102.8700000,3106.1600000,1914490279
